file_name,Q_port1,Q_port2,coupling_coefficient,bandwidth_13_Hz,bandwidth_23_Hz,group_delay_13_s,group_delay_23_s,min_insertion_loss_13_dB,min_insertion_loss_23_dB
device_0146__Sparams.csv,531.1836975653367,326.86958669489513,0.06945483505939529,100000000000.0,70000000000.0,6.825162254846604e-12,2.9347128970618373e-12,-12.134243859118063,-13.295005029322338
device_0147__Sparams.csv,403.2726041283706,311.48642659496295,-0.43812905499827604,60000000000.0,100000000000.0,4.081420524909059e-12,3.1487784940318076e-12,-8.489208970701906,-3.5218251767706805
device_0148__Sparams.csv,536.4339881773477,346.02943877107066,0.05215864130323415,100000000000.0,80000000000.0,6.543736960306844e-12,3.109824327730098e-12,-10.675857635964025,-12.074417338146022
device_0149__Sparams.csv,363.9549569919784,324.1287908060126,-0.41955672540360023,80000000000.0,100000000000.0,4.024600579563262e-12,2.95922587804614e-12,-7.520503223071536,-3.5218251767706805
device_0150__Sparams.csv,481.93892210404874,406.414036987193,-0.9989627870265189,100000000000.0,100000000000.0,2.9378252508208947e-12,2.153210899524277e-12,-5.958698937019138,-3.5218251767706805
device_0151__Sparams.csv,395.8179381449968,338.6461479190853,-0.6,80000000000.0,100000000000.0,3.6770104624274025e-12,2.7568769657924266e-12,-7.100896238912608,-3.5218251767706805
device_0152__Sparams.csv,456.4276273587867,264.2065400543627,-0.14904200147498387,30000000000.0,100000000000.0,4.629574238892548e-12,2.6661553130147836e-12,-11.719238420317097,-3.5218251767706805
device_0153__Sparams.csv,497.643472692511,409.5416947283106,-0.8,80000000000.0,100000000000.0,3.216575258898463e-12,2.395885445139276e-12,-7.022994458240196,-3.5218251767706805
device_0154__Sparams.csv,467.68295092939786,278.5181716503383,-0.15430807292898202,30000000000.0,90000000000.0,4.328869733973293e-12,2.706696284752413e-12,-13.213199499691356,-3.5218251767706805
device_0155__Sparams.csv,444.4823613121203,283.0150121053106,-0.3288679756633447,50000000000.0,100000000000.0,4.44410291865804e-12,3.4065122940272894e-12,-13.267331941938071,-3.5218251767706805
device_0156__Sparams.csv,446.7476260428987,361.7103106971532,-0.6,70000000000.0,100000000000.0,3.437820783293587e-12,2.6614918619470565e-12,-7.99553153268619,-3.5218251767706805
device_0157__Sparams.csv,394.36430063854255,350.3068569680703,-0.4209861497629772,70000000000.0,100000000000.0,3.893244628818366e-12,2.9400072270725896e-12,-7.814590084351352,-3.5218251767706805
device_0158__Sparams.csv,429.59255321891186,340.1331183155689,-0.4351743867355687,60000000000.0,100000000000.0,3.950522236812569e-12,3.1101038675798866e-12,-8.732036506028955,-3.5218251767706805
device_0159__Sparams.csv,539.0116208985578,413.0793278296021,0.027283600891197756,100000000000.0,70000000000.0,7.436493543011478e-12,1.3921070617918942e-12,-11.322906235677102,-13.351485685789113
device_0160__Sparams.csv,500.98147926301135,261.01838660164674,0.00886762098277753,20000000000.0,80000000000.0,5.000946894462544e-12,3.201985898026316e-12,-12.531825396321388,-3.5218251767706805
device_0161__Sparams.csv,426.7863339415545,283.8309775393934,-0.07811385084607432,40000000000.0,100000000000.0,4.615537775844869e-12,2.518170968901252e-12,-9.718503051698791,-3.5218251767706805
device_0162__Sparams.csv,510.82381722026355,398.8431738842128,-0.8,90000000000.0,100000000000.0,2.954721005093222e-12,2.218725785537963e-12,-6.66539488770055,-3.5218251767706805
device_0163__Sparams.csv,538.7258211809649,332.8596542042453,0.0719360105430444,100000000000.0,80000000000.0,6.483185137007429e-12,3.4793656987485265e-12,-11.390514090746679,-9.572302663600405
device_0164__Sparams.csv,389.7672989418107,386.6409180199386,0.14834114141650603,100000000000.0,70000000000.0,7.985319293155268e-12,2.1817465077289843e-12,-8.822034284283394,-10.582919872732607
device_0165__Sparams.csv,522.4358057269441,408.81677772864776,-0.8,80000000000.0,100000000000.0,3.0404886602884306e-12,2.2970517205453367e-12,-6.870472405883097,-3.5218251767706805
device_0166__Sparams.csv,481.8165849596045,269.9159408266799,-0.1623423745649743,20000000000.0,100000000000.0,4.541359842991998e-12,2.896370739504396e-12,-12.313371256612118,-3.5218251767706805
device_0167__Sparams.csv,415.838988018208,329.38076162597406,-0.4,60000000000.0,100000000000.0,3.650195323011273e-12,2.864429631502875e-12,-8.234120506980862,-3.5218251767706805
device_0168__Sparams.csv,426.48268226580484,391.4802052422358,-0.8,100000000000.0,100000000000.0,3.1363864411891384e-12,2.033729163119158e-12,-5.3312557452400124,-3.5218251767706805
device_0169__Sparams.csv,367.6390412144632,295.32275160501035,-0.4339199480598352,70000000000.0,100000000000.0,4.104788316145674e-12,3.1032520219489985e-12,-8.248993007857008,-3.5218251767706805
device_0170__Sparams.csv,516.9475185312508,449.15723420811946,-0.7991690000877745,100000000000.0,100000000000.0,3.2534348572660544e-12,2.4484838465707413e-12,-6.496905066893679,-3.5218251767706805
device_0171__Sparams.csv,412.6153304378565,262.4376505642391,-0.2567588683604269,80000000000.0,100000000000.0,4.620824801410439e-12,3.4047418670422916e-12,-7.728704898473671,-4.0071276446690165
device_0172__Sparams.csv,441.78095657512915,279.95650757485765,-0.11552249074288783,30000000000.0,100000000000.0,4.397295939157243e-12,2.601077533749598e-12,-11.285311176337187,-3.5218251767706805
device_0173__Sparams.csv,437.40336381061843,308.64562661693094,-0.0953780993960621,40000000000.0,100000000000.0,4.4670172457849006e-12,2.468072248129321e-12,-10.65361111409544,-3.5218251767706805
device_0174__Sparams.csv,480.41202419186425,397.82850256013,-1.0,100000000000.0,100000000000.0,2.80609450181854e-12,2.06297588481624e-12,-6.1086857011024875,-3.5218251767706805
device_0175__Sparams.csv,470.7285352422748,395.4741211767898,-1.0,100000000000.0,100000000000.0,2.7323326103417527e-12,1.9760952317049375e-12,-5.9646545455758835,-3.5218251767706805
device_0176__Sparams.csv,430.19113930560076,298.10490327602724,-0.25607754556222734,80000000000.0,90000000000.0,4.8753189915979066e-12,3.61754912997404e-12,-7.684421881747897,-5.439159266509242
device_0177__Sparams.csv,427.2694610987267,280.07457413544364,-0.2582177677252484,60000000000.0,100000000000.0,4.3547971218244875e-12,3.388749385384146e-12,-8.498173523911607,-3.6627884019611248
device_0178__Sparams.csv,483.4261108255117,266.25393913842674,0.10929065667399548,30000000000.0,90000000000.0,5.711850144473806e-12,3.15427352807188e-12,-10.326122071884429,-5.287768394534861
device_0179__Sparams.csv,425.7876845449693,287.6809639935384,-0.2452740599295568,80000000000.0,90000000000.0,4.7931988418484545e-12,3.5347015162516485e-12,-7.121564402082306,-5.125956109869857
device_0180__Sparams.csv,501.0137075278035,420.99198915748553,-0.7998491564977916,90000000000.0,100000000000.0,3.236052618149768e-12,2.449864996295454e-12,-6.6394895642499865,-3.5218251767706805
device_0181__Sparams.csv,437.83604600722396,407.67414959155656,-0.800069603700661,100000000000.0,100000000000.0,3.097657639565185e-12,1.9983495672091376e-12,-4.933551858697604,-3.5218251767706805
device_0182__Sparams.csv,504.33778539457614,267.9931504819249,0.03010981469614748,20000000000.0,90000000000.0,5.241284299336657e-12,3.251854858440283e-12,-11.159430590906801,-4.4601245251694746
device_0183__Sparams.csv,532.5441642910075,342.7488897130833,0.06575393493635563,100000000000.0,70000000000.0,6.658835606435915e-12,3.1118060278710352e-12,-9.462579277514436,-11.155669455473804
device_0184__Sparams.csv,521.8317512451383,334.6874770601937,0.10197118099926072,100000000000.0,80000000000.0,6.608709189615412e-12,3.1807214916752824e-12,-10.197941526566607,-10.05986941257058
device_0185__Sparams.csv,455.6623585172354,341.8694378574421,0.11970773328449438,100000000000.0,70000000000.0,7.310759813405555e-12,2.147398479779248e-12,-8.303456034519652,-11.424205179033013
device_0186__Sparams.csv,403.16887584074686,391.43298098445416,-0.6001853708741867,100000000000.0,100000000000.0,3.36768147246024e-12,2.1823455472405664e-12,-5.4186048089383405,-3.5218251767706805
device_0187__Sparams.csv,559.5928408235117,342.6018894184506,0.0009612512803578888,20000000000.0,70000000000.0,5.934450146658007e-12,3.7193097811311985e-12,-12.995393629309294,-6.610780546396042
device_0188__Sparams.csv,442.8066938771479,412.83184854139915,-0.8,100000000000.0,100000000000.0,3.197270711049424e-12,2.1478721071932808e-12,-5.435576087474102,-3.5218251767706805
device_0189__Sparams.csv,464.47616448808327,244.82512653993757,-0.13807925351658792,30000000000.0,100000000000.0,5.164783763722569e-12,2.870581836814313e-12,-10.895332100841275,-3.5218251767706805
device_0190__Sparams.csv,454.43037960758954,263.09055440878217,-0.12651372457181825,40000000000.0,100000000000.0,4.9278448599931505e-12,2.6547665097841035e-12,-10.546229160138918,-3.5218251767706805
device_0191__Sparams.csv,434.78052735940116,266.8454806593945,-0.23656627801972174,60000000000.0,90000000000.0,4.673839138789456e-12,3.645294104642992e-12,-8.414009015992564,-4.431521198933605
device_0192__Sparams.csv,444.88538586888785,280.86962297042544,-0.26493632755280533,60000000000.0,100000000000.0,4.5025682304520694e-12,3.5098046642947147e-12,-8.707086772017977,-4.028087078837846
device_0193__Sparams.csv,360.5327594854533,323.88764040997705,-0.4008345717001635,80000000000.0,100000000000.0,3.790070664373985e-12,2.7876514208467445e-12,-7.056839116536866,-3.5218251767706805
device_0194__Sparams.csv,478.296778948179,382.5169250978059,-0.6,70000000000.0,100000000000.0,3.3048327844924038e-12,2.5740725339842716e-12,-7.623526493340027,-3.5218251767706805
device_0195__Sparams.csv,462.71547576253937,305.9559500103483,-0.28625367126950685,60000000000.0,100000000000.0,4.431220448275634e-12,3.459885982076425e-12,-9.200865670331131,-4.364085230505837
device_0196__Sparams.csv,493.28787258460625,267.6536985656016,0.07387544693026424,30000000000.0,90000000000.0,5.828734968218793e-12,3.2590897503593404e-12,-10.469236414773661,-5.583645174924332
device_0197__Sparams.csv,416.4626115459497,285.6252510082007,-0.26060285164438507,60000000000.0,100000000000.0,4.307577193514644e-12,3.3093490138668595e-12,-8.71902876724742,-3.5218251767706805
device_0198__Sparams.csv,408.98904684387264,289.7518054033071,-0.29314444071670154,40000000000.0,100000000000.0,4.404231755122351e-12,2.4422857406882954e-12,-10.967735962320841,-3.5218251767706805
device_0199__Sparams.csv,419.0778294622856,272.019228760555,-0.2620533899880007,80000000000.0,100000000000.0,4.5788146908310925e-12,3.4125070965341737e-12,-7.832861964392191,-4.285052628567657
device_0200__Sparams.csv,508.7961111103148,271.49055241274533,0.012384712634863248,30000000000.0,80000000000.0,5.341964800132665e-12,3.3001394412905998e-12,-12.239392232346237,-4.6555001729284395
device_0201__Sparams.csv,404.33011272849166,372.44366212800537,-0.6,100000000000.0,100000000000.0,3.6732126804500234e-12,2.6164009834521103e-12,-6.321571324302734,-3.5218251767706805
device_0202__Sparams.csv,438.60724653036266,273.385719700434,-0.2700125891559568,60000000000.0,100000000000.0,4.3442826519915836e-12,3.3890311615952458e-12,-9.363531628253385,-3.5218251767706805
device_0203__Sparams.csv,431.0101146572928,392.6810723172642,-0.8,100000000000.0,100000000000.0,3.2949044090482203e-12,2.2281656696795627e-12,-5.782502623476409,-3.5218251767706805
device_0204__Sparams.csv,432.76063724560464,325.6727156775876,-0.2759364927405744,30000000000.0,90000000000.0,3.91957512138419e-12,2.3302465244264784e-12,-12.350647619076971,-3.5218251767706805
device_0205__Sparams.csv,556.0909086075568,364.6979801896174,-0.0485921148139559,20000000000.0,80000000000.0,5.839512801275479e-12,3.6151975055651128e-12,-12.436996786035701,-7.716923059380565
device_0206__Sparams.csv,467.08425203683686,258.3611925764808,-0.14110661926319476,40000000000.0,90000000000.0,5.3935018712349e-12,2.9617309993201213e-12,-9.494392769731485,-4.407808058271863
device_0207__Sparams.csv,435.79258374604854,370.3588637711341,-0.6,90000000000.0,100000000000.0,3.534609614618045e-12,2.6381579206917745e-12,-6.800888754366192,-3.5218251767706805
device_0208__Sparams.csv,472.24454241583766,260.06616523802944,-0.17371369077375923,40000000000.0,90000000000.0,5.5011327822765705e-12,3.066004887916245e-12,-10.236594569756596,-4.761394602765565
device_0209__Sparams.csv,494.4714014375246,395.7352561685469,-0.8,90000000000.0,100000000000.0,2.943412491247826e-12,2.123759141533391e-12,-6.644051935103351,-3.5218251767706805
device_0210__Sparams.csv,405.56913992323257,393.1167761714036,-0.8,100000000000.0,100000000000.0,3.3296107809669716e-12,2.1588673628168144e-12,-5.405217488356171,-3.5218251767706805
device_0211__Sparams.csv,414.2280009791633,411.7879659225383,-0.6000448202007823,100000000000.0,100000000000.0,3.444148584838425e-12,2.2685948470015003e-12,-5.100880802909545,-3.5218251767706805
device_0212__Sparams.csv,464.8097806655781,399.6645808570046,-1.0,100000000000.0,100000000000.0,2.726671718796422e-12,1.959707523485063e-12,-5.568208718859715,-3.5218251767706805
device_0213__Sparams.csv,466.49032015156286,290.11395588262144,-0.09833850781728123,30000000000.0,100000000000.0,4.633894209949182e-12,2.63834285607646e-12,-10.86163957490324,-3.5218251767706805
device_0214__Sparams.csv,531.6507861877357,280.72707120976315,0.03840461871732208,20000000000.0,80000000000.0,5.3132528834504645e-12,3.3389867682788686e-12,-11.65548556917785,-4.557267547453073
device_0215__Sparams.csv,508.00414297529557,270.27001342613534,0.05901071593210115,20000000000.0,90000000000.0,5.4763532496334395e-12,3.2821628362968075e-12,-10.893205794837233,-4.993702845420521
device_0216__Sparams.csv,430.60666105844996,391.54151268941405,-0.6001916782690598,100000000000.0,100000000000.0,3.319284712489292e-12,2.2640541944770926e-12,-5.817156640216204,-3.5218251767706805
device_0217__Sparams.csv,494.4814411318258,275.63217743109635,0.034676705002734357,30000000000.0,90000000000.0,5.951351655631545e-12,3.327947736180438e-12,-10.90236742563751,-6.886826538598716
device_0218__Sparams.csv,422.56124323012597,261.62654349686784,-0.21074155161287775,70000000000.0,100000000000.0,4.5310734776685626e-12,3.425565552487988e-12,-7.384995080897294,-3.8514101903678366
device_0219__Sparams.csv,362.26225573963853,332.4058278137877,-0.6,100000000000.0,100000000000.0,3.645555847928404e-12,2.4578033505491686e-12,-6.041617657726945,-3.5218251767706805
device_0220__Sparams.csv,369.6105426222615,345.7799437539559,-0.41231304532563096,90000000000.0,100000000000.0,4.018618551378611e-12,2.9139586025236633e-12,-6.792436182325419,-3.5218251767706805
device_0221__Sparams.csv,375.7889352819048,317.30865130684936,-0.40037735573561034,70000000000.0,100000000000.0,3.656535333163125e-12,2.769796922719738e-12,-7.697168353390787,-3.5218251767706805
device_0222__Sparams.csv,381.2904161574638,353.1064330373784,-0.4300411429248701,90000000000.0,100000000000.0,4.09296206712627e-12,3.0353828891089842e-12,-7.1698260398979405,-3.5218251767706805
device_0223__Sparams.csv,379.01296127527087,307.1214726624293,-0.2159129583021575,70000000000.0,100000000000.0,4.1315352309964524e-12,3.118709807998868e-12,-7.595115571080075,-3.5218251767706805
device_0224__Sparams.csv,445.3520134243952,430.0758019490705,-0.8,100000000000.0,100000000000.0,3.1627667523759745e-12,2.103032963209944e-12,-4.921207663017386,-3.5218251767706805
device_0225__Sparams.csv,467.777919127265,261.84516444154997,-0.1648614146510563,30000000000.0,90000000000.0,4.4940788682189296e-12,2.773121771192928e-12,-12.871631835759672,-3.5218251767706805
device_0226__Sparams.csv,460.4297720072979,408.26138582892247,-1.0,100000000000.0,100000000000.0,2.966475724575411e-12,1.9919629811503654e-12,-5.339457166380907,-3.5218251767706805
device_0227__Sparams.csv,467.59091977122836,431.84250036276273,-0.8,100000000000.0,100000000000.0,3.1064227871556166e-12,2.15165700194467e-12,-5.171744282670975,-3.5218251767706805
device_0228__Sparams.csv,491.01278198059083,272.9395152615342,0.08931510483626955,30000000000.0,90000000000.0,5.9494460243224845e-12,3.249596899457858e-12,-9.96208656164248,-6.807312974062923
device_0229__Sparams.csv,437.05650219293636,302.07932444521543,-0.29906839228056087,30000000000.0,90000000000.0,4.0739587109167826e-12,2.5116697708865918e-12,-12.868548428658674,-3.5218251767706805
device_0230__Sparams.csv,444.47063119628933,280.1706459930334,-0.26567016899295354,60000000000.0,100000000000.0,4.597487873900381e-12,3.6250068356498663e-12,-9.15198892281215,-4.3064154338415035
device_0231__Sparams.csv,464.43699819835507,260.5736821295195,-0.1333928925944348,30000000000.0,100000000000.0,4.666213367098388e-12,2.6994011428811227e-12,-10.73104842066849,-3.5218251767706805
device_0232__Sparams.csv,420.0419907585228,299.9720374853793,-0.2526325233476839,90000000000.0,90000000000.0,4.835402610935175e-12,3.5207014835131185e-12,-7.080594376929926,-5.52607174063358
device_0233__Sparams.csv,414.28138027484147,281.80308140415445,-0.25501008908735523,60000000000.0,100000000000.0,4.194927164392612e-12,3.3170038865291666e-12,-9.284383514339616,-3.5218251767706805
